0.00434783, 0.00000000, 0.04000000, 0.07739130, 0.44695652, 0.03478261, 0.00173913, 0.00869565, 0.01565217, 0.00173913, 0.11130435, 0.00000000, 0.02086957, 0.00260870, 0.00000000, 0.01304348, 0.00173913, 0.00086957, 0.13130435, 0.00173913, 0.00521739, 0.00695652, 0.00000000, 0.00173913, 0.01130435, 0.00000000, 0.03304348, 0.00000000, 0.00782609, 0.00086957, 0.00000000, 0.01304348, 0.00173913, 0.00000000, 0.00000000, 0.00000000, 0.00347826, 0.00000000
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
0.02820517, 0.00000529, 0.30785394, 0.08148748, 0.02599808, 0.02077941, 0.01984789, 0.00756337, 0.00391136, 0.00654716, 0.00011644, 0.00000000, 0.01639700, 0.02500304, 0.00000529, 0.13191170, 0.00073569, 0.00130202, 0.01314724, 0.01797425, 0.00408073, 0.07432107, 0.00134966, 0.00297983, 0.03962697, 0.00161959, 0.02637387, 0.00000000, 0.07523143, 0.00693882, 0.00026993, 0.02391273, 0.00076216, 0.00000000, 0.00067218, 0.00035462, 0.03239175, 0.00032286
0.00299678, 0.00000000, 0.02560213, 0.00377372, 0.03984609, 0.01195013, 0.00062895, 0.19308890, 0.00854638, 0.00199785, 0.00011099, 0.00000000, 0.00788042, 0.00059196, 0.00000000, 0.00129491, 0.00000000, 0.00018499, 0.03015280, 0.06311739, 0.00336675, 0.11606053, 0.00136890, 0.00284879, 0.03829220, 0.00007399, 0.04572866, 0.00000000, 0.29546043, 0.00029598, 0.00007399, 0.09918976, 0.00025898, 0.00000000, 0.00070295, 0.00166488, 0.00281179, 0.00003700
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.07142857, 0.04761905, 0.00000000, 0.00000000, 0.38095238, 0.00000000, 0.00000000, 0.00000000, 0.11904762, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.35714286, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.02380952, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
0.02490324, 0.00004016, 0.08703335, 0.01946680, 0.10000954, 0.07331422, 0.01779520, 0.01434660, 0.02942107, 0.01269006, 0.00004016, 0.00000502, 0.03930506, 0.00143566, 0.00000000, 0.00103408, 0.00030119, 0.00002008, 0.08603943, 0.00995427, 0.05950977, 0.00998439, 0.00508004, 0.01204753, 0.06398241, 0.00172179, 0.12740260, 0.00000000, 0.07881593, 0.00566736, 0.00067265, 0.09531602, 0.00371967, 0.00000000, 0.00587317, 0.00210330, 0.01066206, 0.00028613
0.01348921, 0.00000000, 0.00179856, 0.00000000, 0.00989209, 0.19514388, 0.00089928, 0.00449640, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.20053957, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.53776978, 0.00089928, 0.00089928, 0.00449640, 0.00000000, 0.00179856, 0.00989209, 0.00089928, 0.00269784, 0.00000000, 0.00359712, 0.00000000, 0.00000000, 0.00629496, 0.00000000, 0.00000000, 0.00000000, 0.00449640, 0.00000000, 0.00000000
0.01626489, 0.00000000, 0.29677607, 0.05169910, 0.03072902, 0.03537613, 0.00255591, 0.00180076, 0.08446123, 0.00749347, 0.00017427, 0.00000000, 0.02608191, 0.00151031, 0.00000000, 0.05193146, 0.00017427, 0.00104560, 0.03764159, 0.00214929, 0.00249782, 0.00145222, 0.00046471, 0.00807435, 0.04734243, 0.00110369, 0.20853906, 0.00000000, 0.00592507, 0.00470520, 0.00000000, 0.02004066, 0.00063898, 0.00000000, 0.00302062, 0.00052280, 0.04780714, 0.00000000
0.01755759, 0.00001686, 0.31257493, 0.06719364, 0.04171296, 0.01463891, 0.01289546, 0.03516070, 0.00332166, 0.00683722, 0.00010454, 0.00000000, 0.03157263, 0.01795382, 0.00000337, 0.10741944, 0.00055305, 0.00080259, 0.09761296, 0.01524254, 0.00425577, 0.00760778, 0.00136239, 0.00225603, 0.03148664, 0.00091894, 0.02503722, 0.00000000, 0.06445200, 0.00478016, 0.00013320, 0.03459922, 0.00084812, 0.00000000, 0.00061881, 0.00090208, 0.03727846, 0.00028833
0.00097122, 0.00000000, 0.01176055, 0.01681088, 0.00188946, 0.00093590, 0.00038849, 0.00022956, 0.00226029, 0.00022956, 0.00000000, 0.00000000, 0.00061805, 0.00035317, 0.00000000, 0.00517394, 0.00000000, 0.00005298, 0.00390253, 0.00022956, 0.65539467, 0.00010595, 0.00010595, 0.00077697, 0.22530461, 0.00028254, 0.01421508, 0.00000000, 0.00079463, 0.00015893, 0.00000000, 0.04912590, 0.00003532, 0.00000000, 0.00015893, 0.00007063, 0.00748720, 0.00017658
0.01187173, 0.00008734, 0.14048548, 0.05198164, 0.03191997, 0.05798805, 0.08912867, 0.00116231, 0.05932505, 0.00954038, 0.00009406, 0.00000000, 0.02024308, 0.00102794, 0.00000000, 0.02821803, 0.00009406, 0.02632339, 0.05008701, 0.00400427, 0.00880134, 0.00073904, 0.00107497, 0.00587204, 0.05247210, 0.00169980, 0.17105502, 0.00000000, 0.00399755, 0.00758528, 0.00016125, 0.11807231, 0.00536143, 0.00000000, 0.00282852, 0.00083982, 0.03550097, 0.00035608
0.01619164, 0.00020098, 0.12042608, 0.04229421, 0.02502230, 0.07923727, 0.11476089, 0.00388147, 0.02174377, 0.00528835, 0.00010049, 0.00000000, 0.02457009, 0.00095467, 0.00000000, 0.01702069, 0.00013818, 0.00884322, 0.03018503, 0.00443417, 0.01380497, 0.00476077, 0.00214800, 0.00677059, 0.14699343, 0.00149481, 0.12636762, 0.00005025, 0.00648168, 0.00658217, 0.00018842, 0.11963471, 0.00385635, 0.00000000, 0.00266302, 0.00160786, 0.04051050, 0.00079137
0.01016993, 0.00000000, 0.02639032, 0.03347065, 0.01338826, 0.01016993, 0.00823893, 0.22824408, 0.00411946, 0.00321833, 0.00000000, 0.00000000, 0.00283213, 0.00051493, 0.00000000, 0.01287333, 0.00012873, 0.00012873, 0.01287333, 0.07801236, 0.02162719, 0.09719361, 0.00038620, 0.00154480, 0.02754892, 0.00012873, 0.05548404, 0.00000000, 0.29582904, 0.00193100, 0.00000000, 0.04981977, 0.00051493, 0.00000000, 0.00064367, 0.00038620, 0.00193100, 0.00025747
0.00942350, 0.00000000, 0.16054601, 0.04008453, 0.02691935, 0.08512334, 0.00900776, 0.01042822, 0.00121258, 0.00097007, 0.00017323, 0.00000000, 0.30262611, 0.00685976, 0.00000000, 0.04309867, 0.00062361, 0.00003465, 0.18756929, 0.01063609, 0.00090078, 0.00582040, 0.00038110, 0.01590216, 0.01233370, 0.00013858, 0.01181402, 0.00000000, 0.02480599, 0.00360310, 0.00097007, 0.00692905, 0.00727550, 0.00000000, 0.00013858, 0.00194013, 0.01129435, 0.00041574
0.03262675, 0.00001529, 0.14598217, 0.04528917, 0.02145223, 0.11219873, 0.08303185, 0.02285860, 0.00764841, 0.00534013, 0.00000000, 0.00000000, 0.00641019, 0.00089682, 0.00000000, 0.03681529, 0.00005605, 0.00073376, 0.01681019, 0.00943185, 0.11317197, 0.02174777, 0.00209427, 0.00654268, 0.08825478, 0.00629809, 0.05466497, 0.00000000, 0.07433376, 0.00268535, 0.00009682, 0.04181401, 0.00535541, 0.00000000, 0.00151338, 0.00111592, 0.03254522, 0.00016815
0.01345133, 0.00000000, 0.15699115, 0.04123894, 0.01008850, 0.41044248, 0.01575221, 0.00601770, 0.00619469, 0.00477876, 0.00000000, 0.00000000, 0.01681416, 0.00159292, 0.00000000, 0.05893805, 0.00000000, 0.00053097, 0.04353982, 0.00548673, 0.01274336, 0.00796460, 0.00000000, 0.00035398, 0.10106195, 0.00035398, 0.02654867, 0.00000000, 0.01345133, 0.00053097, 0.00000000, 0.02442478, 0.00000000, 0.00000000, 0.00017699, 0.00000000, 0.02053097, 0.00000000
0.00886590, 0.00000000, 0.01151345, 0.03861315, 0.11430068, 0.20613323, 0.00428671, 0.00520997, 0.00361664, 0.00030339, 0.00010477, 0.00000000, 0.08212851, 0.00201458, 0.00000000, 0.00278505, 0.00004802, 0.00016152, 0.45516195, 0.00178759, 0.00066789, 0.00289637, 0.00013751, 0.00996377, 0.01148507, 0.00213463, 0.00261699, 0.00000000, 0.00624018, 0.00101275, 0.00419286, 0.00313209, 0.00453772, 0.00000000, 0.00002619, 0.00918893, 0.00109132, 0.00364065
0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
0.02286931, 0.00004044, 0.14147523, 0.02658052, 0.05292291, 0.05213664, 0.13977239, 0.00087613, 0.03017941, 0.00293841, 0.00004493, 0.00000000, 0.01661507, 0.00057510, 0.00000000, 0.01882113, 0.00003145, 0.01846169, 0.03041304, 0.00095251, 0.00538260, 0.00059757, 0.00164893, 0.00975428, 0.11607187, 0.00288450, 0.16121742, 0.00000000, 0.00385948, 0.00252506, 0.00011232, 0.07980447, 0.00318104, 0.00000000, 0.00188706, 0.00089410, 0.05371817, 0.00075482
0.00637115, 0.00000000, 0.04071054, 0.01916743, 0.02483667, 0.01463204, 0.00053993, 0.12645106, 0.01123050, 0.00183575, 0.00005399, 0.00000000, 0.00809891, 0.00064791, 0.00000000, 0.00259165, 0.00000000, 0.00032396, 0.04341018, 0.07051455, 0.00572323, 0.09599914, 0.00102586, 0.00188975, 0.03709303, 0.00064791, 0.06398143, 0.00000000, 0.25025647, 0.00037795, 0.00010799, 0.15749690, 0.00080989, 0.00000000, 0.00140381, 0.00329356, 0.00836888, 0.00010799
0.02296575, 0.00000000, 0.18352801, 0.07246090, 0.09384280, 0.01267076, 0.00494951, 0.01187884, 0.00395961, 0.00831519, 0.00000000, 0.00000000, 0.01306672, 0.00890913, 0.00000000, 0.14769353, 0.00118788, 0.00098990, 0.02732132, 0.01465056, 0.00316769, 0.03741833, 0.00138586, 0.00138586, 0.02474757, 0.00019798, 0.05860226, 0.00000000, 0.16016630, 0.02454959, 0.00851317, 0.01564047, 0.00019798, 0.00000000, 0.00059394, 0.00138586, 0.03365670, 0.00000000
0.01244946, 0.00001686, 0.08026172, 0.03905581, 0.01044271, 0.01157678, 0.00426646, 0.06454496, 0.00377320, 0.00340642, 0.00002108, 0.00000000, 0.00229343, 0.00785416, 0.00000000, 0.03518986, 0.00018550, 0.00642920, 0.00591908, 0.10904346, 0.03368058, 0.16347877, 0.00076729, 0.00185920, 0.06318745, 0.00073778, 0.03084330, 0.00000000, 0.26543957, 0.00316190, 0.00017707, 0.01601609, 0.00139545, 0.00000000, 0.00106240, 0.00053120, 0.02078424, 0.00014756
0.00493421, 0.00000000, 0.32565789, 0.04965049, 0.02014803, 0.07730263, 0.00678454, 0.00513980, 0.00298109, 0.00215872, 0.00000000, 0.00000000, 0.10464638, 0.00123355, 0.00000000, 0.05489309, 0.00000000, 0.00174753, 0.21792763, 0.00544819, 0.01120477, 0.00277549, 0.00092516, 0.00195312, 0.02333470, 0.00143914, 0.01922286, 0.00000000, 0.00925164, 0.00174753, 0.00030839, 0.01541941, 0.00277549, 0.00000000, 0.00000000, 0.00082237, 0.02816612, 0.00000000
0.00708273, 0.00001391, 0.11355082, 0.01453629, 0.38928598, 0.00386584, 0.00040791, 0.00501539, 0.00820447, 0.01105518, 0.00006953, 0.00000000, 0.00224812, 0.00152038, 0.00002781, 0.09273835, 0.00002781, 0.00001854, 0.00950235, 0.00199781, 0.00138132, 0.00347647, 0.00838061, 0.00457040, 0.03526069, 0.00009271, 0.11558108, 0.00000000, 0.01464290, 0.00846868, 0.00076019, 0.14006934, 0.00030129, 0.00000000, 0.00053769, 0.00034301, 0.00495050, 0.00001391
0.00000000, 0.00000000, 0.03005610, 0.00000000, 0.00080150, 0.00040075, 0.00000000, 0.00000000, 0.06064654, 0.00000000, 0.00000000, 0.00000000, 0.00040075, 0.00707988, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00013358, 0.00000000, 0.00000000, 0.00066791, 0.00000000, 0.89941224, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00040075, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
0.01271273, 0.00000000, 0.14332582, 0.04510970, 0.01599344, 0.10641788, 0.01271273, 0.00563871, 0.00727906, 0.00328071, 0.00010252, 0.00000000, 0.11174903, 0.00123026, 0.00000000, 0.02358007, 0.00020504, 0.00051261, 0.32858315, 0.02009432, 0.00963707, 0.00666393, 0.00112774, 0.01373795, 0.04049621, 0.00030757, 0.02409268, 0.00000000, 0.00768915, 0.00153783, 0.00102522, 0.03393480, 0.00010252, 0.00000000, 0.00164035, 0.00358827, 0.01486570, 0.00102522
0.00656813, 0.00000000, 0.00574590, 0.03525895, 0.07402929, 0.01459692, 0.00037726, 0.00012575, 0.04585115, 0.00069647, 0.00000000, 0.00000000, 0.01145311, 0.00189595, 0.00000000, 0.00284393, 0.00005804, 0.00001935, 0.02088452, 0.00012575, 0.55273849, 0.00000967, 0.00010641, 0.00479793, 0.00512682, 0.00035791, 0.16976533, 0.00000000, 0.00023216, 0.00444969, 0.00020314, 0.03853818, 0.00069647, 0.00000000, 0.00196367, 0.00022248, 0.00022248, 0.00003869
0.00574506, 0.00000000, 0.01723519, 0.02585278, 0.00538600, 0.76660682, 0.01687612, 0.00251346, 0.00107720, 0.00000000, 0.00000000, 0.00000000, 0.01328546, 0.00000000, 0.00000000, 0.00251346, 0.00000000, 0.00000000, 0.02046679, 0.00035907, 0.00574506, 0.00466786, 0.00000000, 0.00000000, 0.09587074, 0.00000000, 0.00215440, 0.00000000, 0.00359066, 0.00000000, 0.00000000, 0.00251346, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00754039, 0.00000000
